 t-Modal velocity.
 wavevector:          16 Branch:           1
 t_evo real  imag
   23.94000     -1.052479821637440E-011 -3.592587116574322E-012
   23.95500     -5.105141619413363E-012 -8.750702763204618E-012
   23.97000      3.677757050457085E-014 -6.000931698582578E-012
   23.98500      9.861950611885990E-012 -1.624640598295957E-012
   24.00000      1.255999549765641E-011  5.009321669416199E-012
   24.01500      4.901257907983149E-012  5.153260588022327E-012
   24.03000     -5.421856321948895E-012 -2.821398941855015E-014
   24.04500     -1.577336000490986E-011 -4.229972976094968E-012
   24.06000     -8.983086634005470E-012 -7.281443805438370E-012
   24.07500      4.123616644357334E-012 -3.676957313865898E-012
   24.09000      9.426796229495849E-012  6.467316053379706E-012
   24.10500      1.510955177194915E-011  9.263721941287922E-012
   24.12000      3.169887218305908E-012  1.364196126080653E-012
   24.13500     -1.208095301672169E-011 -3.896998085963990E-012
   24.15000     -1.499774249556244E-011 -9.978544758699152E-012
   24.16500     -7.580847966176885E-012 -6.900856224554598E-012
   24.18000      1.026968023978694E-011  8.905430817719103E-013
   24.19500      1.726831441213622E-011  3.349612858385837E-012
   24.21000      7.130926519512725E-012  5.780800937691657E-012
   24.22500     -5.383613348960800E-012  2.861713953076489E-012
   24.24000     -1.261838235943792E-011  3.120890297768729E-012
   24.25500     -1.187343853396775E-011 -4.211591242698772E-012
   24.27000     -2.399025718262550E-012 -5.457086498733876E-012
   24.28500      1.022575656840951E-011 -1.486766855765096E-012
   24.30000      1.317725085723658E-011  5.630914979359947E-012
   24.31500      5.966345778016820E-012  5.595975116925499E-012
   24.33000     -6.631400827924245E-012  4.992851042464750E-012
   24.34500     -8.235681300253391E-012 -5.681414805121828E-012
   24.36000     -1.066431988459238E-011 -6.708653574951750E-012
   24.37500     -1.864553459199459E-012 -1.137168398115324E-012
   24.39000      8.637456475626479E-012 -1.092427523790598E-012
   24.40500      1.267075995016937E-011  1.347464350392519E-012
   24.42000      5.524878566370980E-012  3.751992907092223E-012
   24.43500     -3.728428051343802E-012  3.320466391220722E-012
   24.45000     -1.401243901510173E-011 -1.783700396696846E-013
   24.46500     -1.299950599580760E-011 -3.652403288812461E-012
   24.48000      1.113534627173342E-012  4.395021080066491E-013
   24.49500      1.438063087337880E-011  5.183141533593292E-012
   24.51000      1.561744843520410E-011 -6.816391482641792E-012
   24.52500      3.576727306127412E-012 -5.262930025775977E-012
   24.54000     -7.958594878247492E-012 -1.175886237597239E-012
   24.55500     -1.919301838223413E-011  8.285084531915753E-012
   24.57000     -1.114772020925329E-011  5.732070128638425E-012
   24.58500      9.792980060149901E-012  6.326582298655054E-013
   24.60000      2.386189883120740E-011 -6.604299098516526E-012
   24.61500      1.126267137448176E-011 -4.968718135099254E-012
   24.63000     -9.155207290386295E-012 -2.451714028894464E-012
   24.64500     -2.301550224900990E-011  2.252896959019306E-012
   24.66000     -1.229682072541333E-011  6.601188546881260E-012
   24.67500      9.261734821229461E-012  8.696439252607206E-012
   24.69000      2.014273767895721E-011  8.067561596352995E-013
   24.70500      1.144789713368312E-011 -9.291943039226733E-012
   24.72000     -7.557330509562560E-012 -7.551251313095803E-012
   24.73500     -1.889525561782389E-011  1.430988128126818E-012
   24.75000     -7.360625061024426E-012  3.231817506979994E-012
   24.76500      5.823281879480418E-012  4.398563584275741E-012
   24.78000      1.624651265319505E-011  8.436438546704259E-013
   24.79500      1.054010265156518E-011 -1.258990045534308E-012
   24.81000     -3.295281919183970E-012 -2.841377223526230E-012
   24.82500     -1.306413514891338E-011 -3.499533808823431E-012
   24.84000     -1.810998798659377E-011  3.808795164988380E-012
   24.85500     -7.519432961406499E-013  5.812416858066445E-012
   24.87000      1.588978056734235E-011 -2.738663078346805E-012
   24.88500      1.694136263121236E-011 -4.694786176328819E-012
   24.90000      7.221093144108778E-012 -2.137833627145223E-012
   24.91500     -1.671290002481831E-011  4.215970170365307E-013
   24.93000     -1.746230748595301E-011  4.441361841109492E-012
   24.94500     -4.530967497261681E-012  2.071579420531334E-012
   24.96000      1.079716486663346E-011 -2.729301402090087E-012
   24.97500      1.519565145416660E-011 -8.252606115939970E-012
   24.99000      9.007819474864296E-012 -3.381641554555980E-013
   25.00500     -3.997632094635389E-012  1.028670944032049E-011
   25.02000     -8.639444564341386E-012  1.110412216696144E-011
   25.03500     -7.016832670552214E-012 -3.278493840145528E-012
   25.05000     -2.657468265939661E-012 -1.350926699067776E-011
   25.06500      5.737564188387318E-012 -1.335904154936178E-011
   25.08000      1.453326525942471E-011 -1.899328219192058E-012
   25.09500      7.731016820445206E-012  1.331674514233762E-011
   25.11000     -7.077215111479927E-012  9.539485917022785E-012
   25.12500     -1.748666128312772E-011  5.918712358121497E-012
   25.14000     -1.382841178848617E-011 -6.349821754536413E-012
   25.15500     -3.125764879042007E-013 -9.381359459880393E-012
   25.17000      9.305633480021153E-012 -6.676488580515126E-013
   25.18500      9.687944824263760E-012  4.401658494277131E-012
   25.20000      5.871478734438895E-012  2.629311228315162E-012
   25.21500     -5.707792870003358E-012 -5.908865284908109E-012
   25.23000     -1.159622735349409E-011 -1.357302232022080E-012
   25.24500     -6.888982991373138E-012  3.484548476247994E-012
   25.26000      4.234351731273930E-012  3.282953956142812E-012
   25.27500      1.284965345623826E-011  1.531324600762112E-012
   25.29000      8.953550192013123E-012 -2.260309606115084E-012
   25.30500     -3.084212286858717E-012 -4.289697999443810E-012
   25.32000     -8.536177230533056E-012  1.256164066123110E-013
   25.33500     -4.091581421276794E-012 -5.355199891315771E-013
   25.35000     -3.283325692669529E-012  3.213604549305646E-012
   25.36500      3.587270131137447E-012  6.369093943702210E-012
   25.38000      1.154061702426502E-011  3.840698206652437E-012
   25.39500      8.140929248831671E-012 -6.532743717341013E-012
   25.41000     -5.160495936104517E-012 -6.506039671409463E-012
   25.42500     -6.238882761579097E-012 -4.862922946956160E-012
   25.44000     -4.035673919804168E-012  3.443035886160204E-012
   25.45500      2.589758036145416E-012  5.702007924981108E-012
   25.47000      5.911836200861201E-012  5.250898423796128E-012
   25.48500      7.619824294984895E-012  2.760427823785872E-012
   25.50000     -1.785735366587031E-012 -4.342321753640898E-012
   25.51500     -1.165259477184864E-011 -7.823089389942267E-012
   25.53000     -1.418174745618882E-011 -2.651080076184063E-012
   25.54500      1.196549299819082E-012  7.559014497353074E-013
   25.56000      9.415174797962063E-012  4.763530138472730E-012
   25.57500      1.630818055141696E-011  6.058437644550712E-012
   25.59000      5.190087733045934E-012  1.421540473817857E-012
   25.60500     -1.092069951817576E-011 -4.626654620080935E-012
   25.62000     -1.971876880627040E-011 -4.192607415114959E-012
   25.63500     -1.244738922173226E-011 -1.346874300979642E-012
   25.65000      1.081283024701188E-011  1.557339640928427E-012
   25.66500      2.343265406411297E-011 -3.183839626633168E-012
   25.68000      1.398691297626358E-011  5.935145338290838E-013
   25.69500     -7.064673572877837E-012  3.649988235618818E-012
   25.71000     -2.091049740384000E-011  2.341788324082511E-012
   25.72500     -1.355414082799914E-011  4.779852498501967E-013
   25.74000      4.139559559672796E-012 -5.896991600549580E-012
   25.75500      1.221950298291764E-011 -4.371851184317480E-012
   25.77000      1.202871913659965E-011 -9.758323146911506E-013
   25.78500      7.700464723284538E-012  5.540782380340448E-012
   25.80000     -7.312593902392888E-012  6.782329113866788E-012
   25.81500     -1.493635898720725E-011 -1.461796535382746E-012
   25.83000     -1.166998593084445E-011 -6.208669769499988E-012
   25.84500      2.684739003822385E-012 -6.310098476161870E-012
   25.86000      1.648895325310052E-011 -1.265658367973552E-012
   25.87500      1.331871217482342E-011  7.460972458391437E-012
   25.89000      1.889230161159440E-012  9.002993702523296E-012
   25.90500     -1.024577703523226E-011  6.214189988759520E-012
   25.92000     -1.450107049062278E-011 -2.849429490371077E-012
   25.93500     -5.189177721814190E-012 -9.411409945631319E-012
   25.95000      5.529719510395550E-012 -8.096944286978576E-012
   25.96500      9.916079253931235E-012 -8.631398619550496E-013
   25.98000      9.952816025818867E-012  2.991905102123713E-012
   25.99500     -2.937351377033913E-013  4.921190851496927E-012
   26.01000     -1.174428418354428E-011  6.728050719921764E-012
   26.02500     -1.101796897726946E-011  3.989105899849413E-012
   26.04000     -3.997396371511517E-012 -5.566245736780151E-013
   26.05500      7.366728330526150E-012 -1.173212094113215E-011
   26.07000      1.601038095928023E-011 -8.400016414493813E-012
   26.08500      5.956548371507330E-012  5.810713226883511E-013
   26.10000     -6.610542919485453E-012  1.091364458732794E-011
   26.11500     -1.073785052477442E-011  1.080401380550989E-011
   26.13000     -6.156816313867426E-012  2.216589554844788E-012
   26.14500      4.855282916680373E-012 -4.289543849977212E-012
   26.16000      1.100539221367639E-011 -1.146669134841812E-011
   26.17500      7.467244596761116E-012 -6.388124125594662E-012
   26.19000     -1.312388411200838E-012 -9.330630685851776E-013
   26.20500     -1.475702221275777E-011  1.336192092533929E-011
   26.22000     -9.700797634237953E-012  9.013396114673340E-012
   26.23500      4.959552908376487E-013 -2.190483731285848E-012
   26.25000      1.728968759047216E-011 -1.087524900024818E-011
   26.26500      9.757920408804772E-012 -7.256338060247309E-012
   26.28000     -4.514223296258944E-012  2.945693484494125E-012
   26.29500     -1.459416462470247E-011  1.051145731649598E-011
   26.31000     -4.243707629480833E-012  5.199379154073847E-012
   26.32500      1.131501323008053E-013 -1.566817066824377E-012
   26.34000      9.100604978182934E-012 -7.638647777141593E-012
   26.35500      9.697748195152560E-012 -6.641633520856632E-012
   26.37000     -2.781990982864763E-012 -2.803671102481758E-012
   26.38500     -1.004261954839841E-011  4.727638008010637E-012
   26.40000     -1.004651034572906E-011  6.826686802849691E-012
   26.41500      3.249762813277861E-012  2.008564590063234E-012
   26.43000      1.126065631012229E-011 -2.612632704771682E-012
   26.44500      1.870448445526459E-012 -2.996799687554998E-012
   26.46000     -1.991809247719667E-012 -1.796013462751272E-012
   26.47500      4.130601936525957E-013  4.129365269133612E-012
   26.49000     -3.282910651337341E-012 -4.509254127314189E-013
   26.50500     -1.502291457183971E-012 -1.999307165638672E-012
   26.52000     -1.517778179117790E-013  2.902704578935017E-012
   26.53500      3.181426234166174E-012  4.384790440602655E-013
   26.55000      6.722584202870842E-012 -1.388368913081084E-012
   26.56500      3.194211695333708E-012 -7.066509982675818E-013
   26.58000     -5.109098300656615E-012 -3.442678207930881E-012
   26.59500     -8.419453387941005E-012 -2.520453774517998E-014
   26.61000     -3.658067277913602E-012 -1.544150553012915E-013
   26.62500      2.583338552035833E-014  4.900814641398377E-012
   26.64000      7.144097785842549E-012  3.085413601875054E-012
   26.65500      2.389148538162509E-012 -6.134906707831674E-012
   26.67000     -3.593076266632757E-012 -3.466431048937423E-012
   26.68500     -3.618089573153311E-012 -1.719327475429684E-012
   26.70000     -3.678821941570618E-012  4.742006989164253E-012
   26.71500     -1.745715324501681E-012  3.522620522689255E-012
   26.73000      5.839861491795596E-012  7.012339843552365E-013
   26.74500      3.351678205572165E-012 -3.369158883424862E-013
   26.76000      6.426040336947139E-012 -4.771573025774701E-012
   26.77500      1.065483856329154E-012 -4.046519266591558E-012
   26.79000     -5.703142798567932E-012  3.437483656520827E-012
   26.80500     -8.805980792450556E-012  7.472211072690171E-012
   26.82000      2.874822062040467E-013  5.518236913113932E-012
   26.83500      9.694970906981263E-012  1.591709239291893E-012
   26.85000      8.739682102060892E-012 -1.227541854434530E-011
   26.86500      1.850477219891449E-012 -1.064274545304495E-011
   26.88000     -7.481701272457640E-012 -1.745465491154420E-012
   26.89500     -1.386912831935417E-011  9.138255786397420E-012
   26.91000     -5.511340414510335E-012  1.142643371980542E-011
   26.92500      8.851889059576758E-012  6.969388382519265E-012
   26.94000      1.757866410520365E-011 -7.818712640249948E-012
   26.95500      6.695029012368039E-012 -1.197001862853001E-011
   26.97000     -1.302731433579785E-011 -8.233798127924794E-012
   26.98500     -1.715382900943145E-011  2.695437397441729E-012
   27.00000     -8.696720510015857E-012  9.181256439186921E-012
   27.01500      1.382138855987761E-011  7.241923867982054E-012
   27.03000      1.668693711369424E-011  5.182287508068234E-012
   27.04500      8.231930479704330E-012 -5.647973155342477E-012
   27.06000     -4.875889082886564E-012 -1.202940815735666E-011
   27.07500     -1.702977059103793E-011 -3.672677558886162E-012
   27.09000     -1.558087405388858E-011  7.705069137316551E-012
   27.10500      3.289806854070548E-012  5.472185516086730E-012
   27.12000      1.290716673301779E-011  2.863415840118974E-012
   27.13500      1.621033428821127E-011 -4.735095926192292E-012
   27.15000      4.636465294186710E-012 -6.739554262155594E-012
   27.16500     -7.109751344379891E-012 -1.071130260360144E-012
   27.18000     -1.407623117791675E-011  2.694232455824070E-013
   27.19500     -9.728102318349015E-012  2.856282912013898E-012
   27.21000      6.119632501638117E-012  2.396811987569680E-012
   27.22500      6.057785770239644E-012 -2.628268219973044E-012
   27.24000      7.158626106472489E-012 -1.433218115565137E-013
   27.25500      4.418397966886952E-012  1.548715440705503E-012
   27.27000     -9.582266675995014E-012  6.269707766281780E-012
   27.28500     -1.061656455319929E-011 -2.011275551865058E-012
   27.30000     -4.940040471505485E-013 -7.198681056494297E-013
   27.31500      9.545094863443723E-012 -2.038895031108297E-012
   27.33000      9.114453571182466E-012 -3.182055746593789E-012
   27.34500      1.362420234624582E-012  1.738059461028211E-012
   27.36000     -2.967505773892333E-012  4.127942629146709E-012
   27.37500     -6.210031396939962E-012 -2.299563718277742E-012
   27.39000     -5.792178547401444E-012 -2.506751065762121E-012
   27.40500      5.966801264297951E-012 -3.203569682079666E-012
   27.42000      1.918507750694618E-012 -1.254830384107763E-012
   27.43500     -3.585890537578093E-013  2.105525145493542E-012
   27.45000      3.587602094570401E-012  6.505763534477600E-012
   27.46500     -3.126257323844800E-012  3.159004003053952E-012
   27.48000     -3.621912288728533E-012 -3.573317671174934E-012
   27.49500     -2.279190920449683E-012 -5.069126730739481E-012
   27.51000     -1.918968752513640E-012 -6.831821781278243E-013
   27.52500      6.704657868172095E-012  6.177799336936513E-013
   27.54000      6.718731513447793E-012 -3.974829074609968E-012
   27.55500      6.903920788497626E-013  2.554551863626592E-012
   27.57000     -8.976551427863600E-012  4.681718630269636E-012
   27.58500     -3.768010248629770E-012  5.699032702814695E-012
   27.60000     -5.443188844639473E-013 -2.654714899307536E-012
   27.61500      6.814177458503665E-012 -6.331561823978893E-012
   27.63000      3.775323973039618E-012 -5.453073636656777E-012
   27.64500     -1.499775405530858E-012 -4.728182243652676E-012
   27.66000     -2.488157667443523E-013  2.267172489442219E-012
   27.67500     -6.208657584084066E-012  9.456077840747051E-012
   27.69000     -1.745372189914878E-013  8.899282401637616E-012
   27.70500      2.494311364841827E-012 -6.143878659267479E-013
   27.72000      6.880013866807055E-012 -5.609518071202652E-012
   27.73500     -7.582205398707859E-013 -9.306446153693699E-012
   27.75000     -7.654073822883779E-012 -5.467613883852654E-012
   27.76500     -2.237147926820589E-012  5.959142726989689E-012
   27.78000      1.963008893141310E-012  1.116648493291411E-011
   27.79500      5.868538470251562E-012  1.540964947653336E-012
   27.81000      5.257181750573504E-012 -3.284626566683342E-012
   27.82500     -6.250268063079303E-012 -1.208370273335887E-012
   27.84000     -6.676509604809685E-012 -2.381881862096851E-012
   27.85500      5.706546458285631E-013 -5.050926784382038E-012
   27.87000      1.702655901992563E-012  4.137235340665747E-012
   27.88500      1.676032336271031E-012  4.105613688073650E-012
   27.90000      2.466266959254076E-012  5.465176699362184E-012
   27.91500      1.149088161268303E-012 -4.277255479815717E-012
   27.93000      4.776594753138910E-012 -5.208640092692190E-012
   27.94500     -2.777852783147861E-012 -1.308617745059117E-012
   27.96000     -8.089575056193156E-012  3.125297567565226E-012
   27.97500     -3.961308050606255E-012 -1.670884223633654E-014
   27.99000      4.045912759005012E-012  2.922303850669763E-014
   28.00500      8.062074044912532E-012  5.893842965139207E-012
   28.02000      6.387518583622975E-013  1.538828961127700E-013
   28.03500     -1.543425121320923E-013 -6.787438712485923E-012
   28.05000     -5.522004931261574E-012 -1.197984996994787E-011
   28.06500     -3.439971611727770E-012 -1.152100128716076E-012
   28.08000      4.421763335080084E-012  7.271943719700553E-012
   28.09500      7.953344463920003E-012  1.342162593548713E-011
   28.11000     -5.605739605976395E-013  6.375312805597119E-012
   28.12500     -8.627229744847311E-012 -7.672721238010140E-012
   28.14000     -2.621662215171968E-012 -1.524140498983391E-011
   28.15500      2.611358354765228E-012 -5.990887725014443E-012
   28.17000      3.671218281779530E-012  8.597064767470248E-012
   28.18500     -7.143823304994840E-013  1.099268314327134E-011
   28.20000      2.649963464668793E-012  7.317080560985236E-012
   28.21500      2.105079961982011E-012 -5.291871708230381E-013
   28.23000      3.550033835708595E-013 -1.210455874960418E-011
   28.24500     -2.432553956183171E-012 -8.558323798371875E-012
   28.26000     -3.785017870406848E-012  2.466272644313427E-012
   28.27500     -4.507812269639699E-013  7.664529985517792E-012
   28.29000      3.320770911864090E-012  7.545725520406649E-012
   28.30500      6.295899076273049E-012 -9.044060584304203E-013
   28.32000      4.927410023780115E-012 -7.297338372688042E-012
   28.33500     -6.593122060968142E-012 -6.633025893758842E-012
   28.35000     -1.119529524313399E-011  2.514994860336222E-012
   28.36500     -1.108762463070921E-011  6.973718807695529E-012
   28.38000      3.877155488035322E-012  6.009298697407607E-012
   28.39500      1.592774428395400E-011 -1.477004706431910E-012
   28.41000      1.528726683742689E-011 -5.059720336315302E-012
   28.42500     -1.633614444300057E-012 -3.772494481614895E-012
   28.44000     -1.280547487046432E-011 -2.810183540430899E-012
   28.45500     -1.777646366644140E-011  3.465204429514036E-012
   28.47000     -9.005768694911616E-012  9.397073239520736E-012
   28.48500      1.235971313608669E-011  7.210564189748387E-012
   28.50000      1.899082909221084E-011 -2.572308280459940E-012
   28.51500      9.074975705459047E-012 -7.760603796205938E-012
   28.53000     -7.050796044223769E-012 -7.525277985906012E-012
   28.54500     -1.561275233231888E-011 -2.650146009499199E-013
   28.56000     -8.001144010075171E-012  6.958246053500762E-012
   28.57500      1.264814239316960E-012  2.376609493181364E-012
   28.59000      9.496398664143203E-012 -6.122549689354460E-013
   28.60500      1.494403894163706E-011 -3.443675181469396E-012
   28.62000      2.791918194351798E-012 -6.160502282826887E-012
   28.63500     -9.641253014479268E-012 -2.683275952963082E-012
   28.65000     -1.448361677372076E-011  1.934796000272026E-012
   28.66500     -5.428298603463413E-012  7.854968243882089E-013
   28.68000      5.823118795427731E-012 -1.535552381875129E-012
   28.69500      1.274973250786213E-011 -8.178589351479306E-014
   28.71000      7.736664450315330E-012  6.153373469064104E-013
   28.72500     -7.905583302135771E-013  3.355217314355364E-012
   28.74000     -1.355631333200687E-011  1.459412818659155E-012
   28.75500     -9.528546954904089E-012  1.400018094806347E-012
   28.77000      5.301299244781017E-012 -1.756799111347617E-012
   28.78500      9.339097218761986E-012 -3.911302930655475E-012
   28.80000      4.295419763580798E-012 -1.118272564388216E-012
   28.81500     -9.990427756361123E-013  3.695087375854180E-012
   28.83000     -4.329857999968834E-012  3.657258873355982E-012
   28.84500     -2.469193021729559E-012  4.091186714435375E-012
   28.86000     -1.331379017800076E-012  2.515121083292506E-012
   28.87500     -1.890679481831382E-012 -3.425866809302937E-012
   28.89000     -8.380335458473918E-013 -6.314403377248520E-012
   28.90500      2.722924253325179E-012 -3.438343007480915E-012
   28.92000      8.399523648571032E-012  1.643830746458085E-012
   28.93500      1.487067278498545E-012 -5.886335258766677E-013
   28.95000     -5.886959661524396E-012  4.513727158169578E-012
   28.96500     -5.418102137192716E-012  2.946460561292809E-012
   28.98000     -7.735119356558366E-013  6.784605984305718E-013
   28.99500      4.182586196131376E-012 -5.052377634789491E-012
   29.01000      4.700901351444776E-012 -3.745776486574545E-012
   29.02500      2.355541218215330E-012 -7.641091666466104E-013
   29.04000     -5.192401245140032E-012 -2.278683850974008E-012
   29.05500     -8.108285267189739E-012  1.912155101169119E-012
   29.07000     -1.709484946350425E-012  7.623801225109853E-012
   29.08500      2.956911275886992E-012  7.416933439115798E-012
   29.10000      5.874658637552652E-012 -1.838730000938239E-012
   29.11500      2.468309467240460E-012 -1.091825248318798E-011
   29.13000     -3.553918021622287E-012 -6.324148110401563E-012
   29.14500     -4.333182304218914E-012  6.626906935976337E-012
   29.16000     -1.807141510279256E-012  6.651488681329731E-012
   29.17500      4.560207319458890E-012  2.719929262029298E-012
   29.19000      4.880759432024494E-012 -5.787401214749551E-012
   29.20500      2.060801867074139E-012 -9.673875236551250E-012
   29.22000     -5.457292252706055E-012 -6.799512952691449E-012
   29.23500     -9.356828623128759E-012  8.484446574202953E-012
   29.25000     -3.321707851403507E-012  1.507027445421436E-011
   29.26500      7.665937655242015E-012  2.079610114487055E-012
   29.28000      1.062098440199047E-011 -5.369329828758415E-012
   29.29500      4.194533968855972E-013 -7.929542487488216E-012
   29.31000     -5.184240626170741E-012 -7.865649695718444E-012
   29.32500     -2.256840270278811E-012  4.575208922021938E-013
   29.34000      9.725636788941011E-013  1.192191031740130E-011
   29.35500      1.228386236661949E-012  8.990693009718775E-012
   29.37000      4.576849201213159E-012 -8.505317768338823E-013
   29.38500      2.031177876338165E-012 -6.566727327986430E-012
   29.40000     -1.408562114441445E-013 -4.914247582656114E-012
   29.41500     -2.172654605743145E-012 -2.480164767533985E-012
   29.43000     -3.919039787239543E-012  2.282826890138882E-012
   29.44500     -4.790977281730158E-012  3.926032098709767E-012
   29.46000      5.306366472249247E-012 -1.868754059792438E-012
   29.47500      1.197620746689480E-011 -2.044801800173951E-012
   29.49000      4.541782453017446E-012 -4.249109683454661E-012
   29.50500     -8.758173175244938E-012  2.233499801401320E-012
   29.52000     -7.922880304514090E-012  4.025964308552596E-012
   29.53500     -8.967203946866088E-012  1.158211489270007E-012
   29.55000     -3.333328773074647E-012  8.174901262741076E-013
   29.56500      7.812234673650064E-012 -1.149057224618539E-012
   29.58000      1.025686025593074E-011 -6.441859883493252E-012
   29.59500      5.580178931389110E-012 -1.668855303657838E-012
   29.61000     -4.450987003122293E-012  3.844917274478846E-012
   29.62500     -1.149356905079770E-011  6.341110763923929E-012
   29.64000     -8.402691922517559E-012  3.850408862401751E-012
   29.65500      9.421286733441348E-012 -1.826906663437768E-012
   29.67000      1.740481928107588E-011 -5.280487579471312E-012
   29.68500      7.053700519524100E-012 -4.806807961853424E-012
   29.70000     -9.331638564188405E-012  2.253838427215653E-012
   29.71500     -1.464177886368520E-011  4.039581571461425E-012
   29.73000     -9.597312407909644E-012 -1.410636386951156E-012
   29.74500      1.610609979420641E-012  1.499496513918051E-012
   29.76000      1.392541709897219E-011  2.883562046088865E-012
   29.77500      1.543365209463569E-011 -1.904223489713298E-012
   29.79000     -1.985971512606550E-012 -6.821372542270332E-012
   29.80500     -1.549240380951706E-011 -2.514816882474670E-012
   29.82000     -1.409350165308235E-011 -7.327047851608753E-013
   29.83500     -3.420274200003093E-012  3.831524992762836E-012
   29.85000      1.139291051732030E-011  6.988183307549119E-012
   29.86500      1.359749552168941E-011  6.068099240135815E-012
   29.88000      6.377906368053162E-012 -4.652856045750648E-012
   29.89500      9.571470489262490E-013 -9.506387082691657E-012
   29.91000     -1.208680506733082E-011 -6.609390157106384E-012
   29.92500     -1.525514732532548E-011  6.767622182351681E-013
   29.94000     -3.491004376109676E-012  1.156470287317130E-011
   29.95500      1.421175409342999E-011  3.997061649823356E-012
   29.97000      2.002945973229193E-011 -2.911087591791791E-013
   29.98500      5.775136503355593E-012 -1.776178378155187E-012
   30.00000     -9.707349665286448E-012 -2.314122507583252E-012
